OTU	Kingdom	Phylum	Class	Order	Family	Genus	Species	X1.1	X1.2	X1.3	X1.4	X1.7	X1.8	X2.1	X2.2	X3.1	X3.2	X4.1	X6.2	c.1	c.3
FJ802386.1.1241	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_8	NA	0	0	0	0	0	0	0.00119986081614533	0	0.00101267873779722	0	0	0	0	0
EU528203.1.1296	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__Chloroflexus	NA	0.000800935492655422	0	0	0.00163836392977972	0	0.00108235650658614	0.00119986081614533	0	0	0.000970920918491189	0.00338650140539808	0.00233192640440268	0.000974279033515199	0.000779532592257682
FN436123.1.1478	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Angelakisella	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KJ480719.1.1466	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Caloramatoraceae	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KM982569.1.1459	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Microcystaceae	g__Gloeothece_PCC-6501	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0.00116596320220134	0	0
EU800487.1.1463	d__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Caenarcaniphilales	f__Caenarcaniphilales	g__Caenarcaniphilales	NA	0	0.00109232315288155	0	0.000819181964889861	0	0	0.00119986081614533	0	0	0.000970920918491189	0.00169325070269904	0	0	0.000779532592257682
AF035722.1.1427	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiomicrospirales	f__Thioglobaceae	g__JL-ETNP-Z34	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
AM882548.1.1512	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	NA	0	0	0.000846159704182567	0	0.00184138324709522	0.00216471301317228	0.00119986081614533	0	0.00202535747559444	0.00194184183698238	0.000846625351349521	0	0.00974279033515199	0.00311813036903073
HE996966.1.1390	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Litoribacter	NA	0	0	0	0	0	0	0.00119986081614533	0	0.00202535747559444	0.000970920918491189	0	0	0	0
KJ465946.1.1464	d__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Meiothermus	NA	0.00240280647796626	0	0	0	0.000920691623547609	0.00216471301317228	0.00119986081614533	0	0.00303803621339166	0.000970920918491189	0.00592637745944665	0.00699577921320803	0.0029228371005456	0
KX177704.1.1456	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sneathiellales	f__Sneathiellaceae	g__Sneathiella	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
JN454071.1.1444	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfococcaceae	g__uncultured	NA	0	0	0.0025384791125477	0.000819181964889861	0	0	0.00119986081614533	0.00199796207867975	0	0	0	0	0	0
AM990869.1.1294	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__Pseudohaliea	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KU167715.1.1418	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudoroseicyclus	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KM019999.1.1461	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Cyanobacteriaceae	g__Chroococcus_HUW_799	NA	0	0	0	0.000819181964889861	0	0	0.00119986081614533	0	0.00101267873779722	0	0	0	0	0
EF688345.1.1493	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Vibrionimonas	NA	0	0	0	0	0	0.00108235650658614	0.00119986081614533	0	0	0	0	0.00116596320220134	0	0
JQ323131.1.1448	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Microcystaceae	g__Pleurocapsa_PCC-7327	NA	0	0	0	0	0.000920691623547609	0	0.00359958244843598	0	0	0.000970920918491189	0	0	0	0
FM178821.1.1399	d__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Sporomusaceae	g__Anaerospora	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
FJ612237.1.1499	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__Fluviicola	NA	0.00560654844858795	0.00109232315288155	0.00592311792927797	0.00163836392977972	0.00368276649419044	0.0054117825329307	0.00479944326458131	0.00199796207867975	0.00708875116458055	0.00194184183698238	0.00507975210809712	0	0.0019485580670304	0.00155906518451536
JQ245520.1.1380	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__CMW-169	g__CMW-169	NA	0	0	0	0	0	0	0.00119986081614533	0	0.00202535747559444	0	0	0	0	0
JN437995.1.1371	d__Bacteria	p__Desulfobacterota	c__Dissulfuribacteria	o__Dissulfuribacterales	f__Dissulfuribacteraceae	g__uncultured	NA	0	0.00109232315288155	0.000846159704182567	0	0.000920691623547609	0	0.00119986081614533	0.00199796207867975	0.00101267873779722	0.00194184183698238	0	0	0.0029228371005456	0.000779532592257682
HM185954.1.1381	d__Bacteria	p__Nitrospirota	c__HDB-SIOI1093	o__HDB-SIOI1093	f__HDB-SIOI1093	g__HDB-SIOI1093	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0.00116596320220134	0	0
AJ781044.1.1475	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Microcystaceae	g__Merismopedia_0BB39S01	NA	0	0	0	0.000819181964889861	0	0	0.00119986081614533	0.00199796207867975	0.00202535747559444	0.000970920918491189	0.00338650140539808	0	0	0
AY178861.1.1438	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Fulvimarina	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0.00116596320220134	0	0
JQ316687.1.1517	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia	f__Hungateiclostridiaceae	g__Acetivibrio	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
AJ347765.1.1517	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__Melioribacteraceae	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
AF445675.1.1442	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Micavibrionales	f__uncultured	g__uncultured	NA	0.00160187098531084	0.0021846463057631	0.0025384791125477	0.00245754589466958	0.000920691623547609	0.0216471301317228	0.00359958244843598	0.00199796207867975	0.00708875116458055	0.00485460459245594	0.00253987605404856	0.00349788960660402	0.00487139516757599	0.00545672814580378
JX092089.1.1288	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__uncultured	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
JF810072.1.1251	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Xenococcaceae	g__Myxosarcina_GI1	NA	0	0	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KF246685.1.1455	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__Silvanigrellales	f__Silvanigrellaceae	g__Silvanigrella	NA	0	0	0	0	0	0	0.00119986081614533	0	0.00101267873779722	0.000970920918491189	0	0	0	0
AB058249.1.1252	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Cyanobacteriaceae	g__Cyanobacterium_PCC-10605	NA	0	0	0	0.000819181964889861	0.000920691623547609	0	0.00119986081614533	0.00199796207867975	0.00101267873779722	0.000970920918491189	0	0.00116596320220134	0	0
JN532208.1.1496	d__Bacteria	p__Fibrobacterota	c__Fibrobacteria	o__Fibrobacterales	f__SBYC	g__SBYC	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0	0	0	0	0.000779532592257682
KR233159.1.1445	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Martelella	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0.000970920918491189	0	0	0	0
MH090939.1.1486	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacteriaceae	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0.000970920918491189	0	0	0	0
GU179857.1.1302	d__Bacteria	p__Firmicutes	c__Incertae_Sedis	o__Thermolithobacterales	f__Thermolithobacteraceae	g__Thermolithobacter	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
MH497656.1.1444	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Belliella	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0	0.00169325070269904	0	0	0
FJ853453.1.1210	d__Bacteria	p__TA06	c__TA06	o__TA06	f__TA06	g__TA06	NA	0	0	0	0.000819181964889861	0	0	0	0.00399592415735949	0.00101267873779722	0.000970920918491189	0.00761962816214569	0	0.00389711613406079	0.000779532592257682
EF019788.1.1354	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Microtrichaceae	g__IMCC26207	NA	0	0	0.00169231940836513	0.000819181964889861	0	0	0	0.00399592415735949	0	0.000970920918491189	0.000846625351349521	0	0.0126656274356976	0.0140315866606383
JQ989813.1.1455	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Napoli-4B-65	f__Napoli-4B-65	g__Napoli-4B-65	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0.00253987605404856	0	0.000974279033515199	0
JN456482.1.1298	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__MSBL9	f__L21-RPul-D3	g__L21-RPul-D3	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0.000846625351349521	0	0.000974279033515199	0
KC425477.1.1425	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Oceanobacterium	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
JF833508.1.1476	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Babeliales	g__Babeliales	NA	0.000800935492655422	0	0.00169231940836513	0.00163836392977972	0.00736553298838087	0.0054117825329307	0.00119986081614533	0.00799184831471899	0.00303803621339166	0.00388368367396476	0.00338650140539808	0.00349788960660402	0.0107170693686672	0.0249450429522458
JN643023.1.1327	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__Pedosphaeraceae	g__ADurb.Bin118	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0.000970920918491189	0	0	0	0
FJ805430.1.1401	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Flindersiella	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0.000970920918491189	0	0	0	0.000779532592257682
EU773662.1.1396	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotellaceae_UCG-004	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
AB294973.1.1322	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__Phycisphaeraceae	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0.000779532592257682
JN387361.1.1300	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__Syntrophaceae	g__Syntrophus	NA	0	0	0.000846159704182567	0	0.000920691623547609	0.00108235650658614	0	0.00199796207867975	0	0.00291276275547357	0.00253987605404856	0	0.000974279033515199	0.000779532592257682
DQ645249.1.1486	d__Bacteria	p__Aquificota	c__Aquificae	o__Hydrogenothermales	f__Hydrogenothermaceae	g__Sulfurihydrogenibium	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
DQ141183.1.1515	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinilabiliaceae	g__Ruminofilibacter	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
DQ223075.1.1386	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Dehalococcoidales	f__Dehalococcoidaceae	g__Dehalococcoides	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0	0.000846625351349521	0	0.000974279033515199	0
KF179940.1.1448	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Pseudofulvibacter	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
AB486312.1.1326	d__Bacteria	p__Firmicutes	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteraceae	g__uncultured	NA	0	0	0	0	0	0.00108235650658614	0	0.00199796207867975	0	0.000970920918491189	0.000846625351349521	0.00116596320220134	0	0.00155906518451536
KY744809.1.1347	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Phormidesmiales	f__Phormidesmiaceae	g__Acrophormium_PCC-7375	NA	0	0	0.000846159704182567	0.00245754589466958	0	0	0.00359958244843598	0.00399592415735949	0.00202535747559444	0.00194184183698238	0.000846625351349521	0	0	0
AM888202.1.1446	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Sedimenticolaceae	g__uncultured	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
KF234350.1.1483	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroflexus	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
LN573887.1.1314	d__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__Ktedonobacter	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
EF580954.1.1514	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__uncultured	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0	0	0	0.000974279033515199	0.000779532592257682
AB694385.1.1409	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EPR3968-O8a-Bc78	f__EPR3968-O8a-Bc78	g__EPR3968-O8a-Bc78	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0.00487139516757599	0
KF892059.1.1530	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Beggiatoales	f__Beggiatoaceae	g__Candidatus_Isobeggiatoa	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
EU283503.1.1355	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Shivajiella	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0	0	0	0	0
GQ500720.1.1423	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Parvularculaceae	g__Amphiplicatus	NA	0.000800935492655422	0	0.00169231940836513	0.000819181964889861	0	0.00324706951975842	0.00119986081614533	0.00199796207867975	0.00303803621339166	0.00291276275547357	0	0	0	0.00233859777677305
KM203518.1.1200	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HgCo23	f__HgCo23	g__HgCo23	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
KR857617.1.1475	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__FS140-16B-02_marine_group	NA	0	0	0.000846159704182567	0	0.000920691623547609	0	0	0.00399592415735949	0.00202535747559444	0	0	0	0	0
FQ659030.1.1359	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Hydrogenophilaceae	g__Thiobacillus	NA	0.00320374197062169	0.0021846463057631	0.000846159704182567	0	0.00184138324709522	0.00649413903951684	0	0.00199796207867975	0	0	0	0.00116596320220134	0.0165627435697584	0.0132520540683806
FJ264776.1.1446	d__Bacteria	p__Patescibacteria	c__ABY1	o__Candidatus_Komeilibacteria	f__Candidatus_Komeilibacteria	g__Candidatus_Komeilibacteria	NA	0	0	0.000846159704182567	0	0	0	0.00119986081614533	0.00199796207867975	0	0.000970920918491189	0.000846625351349521	0	0	0.000779532592257682
GU118227.1.1449	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellulaceae	NA	0	0	0.00169231940836513	0	0	0	0	0.00199796207867975	0	0	0	0	0.0019485580670304	0.0381970970206264
EF630354.1.1408	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Synechococcales	f__Cyanobiaceae	g__Synechococcus_MBIC10613	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
KU861980.1.1442	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae1	g__Alcanivorax	NA	0.000800935492655422	0.00109232315288155	0	0	0	0	0	0.00199796207867975	0.00405071495118888	0.000970920918491189	0	0.00116596320220134	0	0.00155906518451536
CP001701.3780830.3782308	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Microcystaceae	g__Cyanothece_PCC-8801	NA	0	0	0	0	0	0	0	0.00199796207867975	0.00101267873779722	0.000970920918491189	0.00169325070269904	0.00116596320220134	0	0.000779532592257682
AB630702.1.1418	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobiaceae	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0.000974279033515199	0
FJ960368.1.1409	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	g__uncultured	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
DQ659204.1.1342	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__Ferrimicrobium	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0.000779532592257682
FJ482178.1.1333	d__Bacteria	p__Patescibacteria	c__ABY1	o__Candidatus_Falkowbacteria	f__Candidatus_Falkowbacteria	g__Candidatus_Falkowbacteria	NA	0.00240280647796626	0.00109232315288155	0.00169231940836513	0	0.00184138324709522	0.00216471301317228	0.00119986081614533	0.00199796207867975	0.00101267873779722	0.00485460459245594	0.00169325070269904	0.00233192640440268	0	0.000779532592257682
KC358593.1.1260	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Fluviimonas	NA	0	0	0	0	0	0	0	0.00199796207867975	0	0	0	0	0	0
AF152106.1.1509	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Catellatospora	NA	0.000800935492655422	0	0	0	0.000920691623547609	0.00432942602634456	0.00239972163229065	0.00599388623603924	0.00101267873779722	0.00194184183698238	0.000846625351349521	0.00116596320220134	0.0029228371005456	0.0210473799909574
AF116561.427.1976	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptosporangiales	f__Thermomonosporaceae	g__Thermostaphylospora	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
KY992704.1.1484	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobiota	o__Elusimicrobiota	f__Elusimicrobiota	g__Elusimicrobiota	NA	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0.000974279033515199	0
MPJW01000125.26.1558	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Ileibacterium	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
KC357928.1.1228	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Fokiniaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
HM069055.1.1463	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Sh765B-TzT-20	f__Sh765B-TzT-20	g__Sh765B-TzT-20	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0.000846625351349521	0	0	0
CU926233.1.1362	d__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__uncultured	NA	0	0	0	0.000819181964889861	0	0	0	0	0.00101267873779722	0	0	0	0	0.00155906518451536
KX823639.1.1461	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__AKIW659	f__AKIW659	g__AKIW659	NA	0	0	0.0050769582250954	0.00163836392977972	0.000920691623547609	0.00432942602634456	0	0	0.00607607242678333	0.000970920918491189	0.00338650140539808	0	0.0019485580670304	0.000779532592257682
HG795804.1.1522	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Garicola	NA	0.000800935492655422	0	0	0	0	0.00108235650658614	0	0	0.00101267873779722	0	0	0	0.000974279033515199	0.000779532592257682
FPLS01054793.15.1519	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Chitinimonadaceae	g__Chitinimonas	NA	0.000800935492655422	0	0	0.000819181964889861	0.000920691623547609	0	0	0	0.00101267873779722	0.000970920918491189	0	0	0	0
AF042194.1.1528	d__Bacteria	p__Firmicutes	c__Bacilli	o__Entomoplasmatales	f__Entomoplasmataceae	g__Mesoplasma	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
JX521408.1.1496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__Candidatus_Contendobacter	NA	0	0	0	0	0	0	0	0	0.00202535747559444	0	0	0	0.0029228371005456	0
MG264250.1.1373	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Desulfosarcinaceae	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
DQ889922.1.1475	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Cellvibrionaceae	g__Pseudomaricurvus	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
GQ274086.1.1519	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Aureispira	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0.000846625351349521	0.00116596320220134	0	0
EF593050.1.1489	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0.00202535747559444	0.000970920918491189	0.000846625351349521	0	0.000974279033515199	0
FJ463255.1.1451	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Thalassobaculales	f__Oceanibaculaceae	g__Oceanibaculum	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
JQ062671.1.1498	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__SAR86_clade	f__SAR86_clade	g__SAR86_clade	NA	0.00240280647796626	0.00109232315288155	0.000846159704182567	0	0.00184138324709522	0.00216471301317228	0.00119986081614533	0	0.00202535747559444	0.000970920918491189	0	0.00116596320220134	0.0019485580670304	0.00155906518451536
FPLK01001232.22.1492	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Zavarziniales	f__Zavarziniaceae	g__Zavarziniaceae	NA	0	0	0	0	0	0	0	0	0.00202535747559444	0	0	0.00116596320220134	0	0
FJ680421.1.1471	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Succinivibrionaceae	g__Succinivibrio	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
ABSN01001726.209.1733	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Crenothrix	NA	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0.0019485580670304	0.000779532592257682
FJ826102.1.1440	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Pseudoalteromonadaceae	g__Pseudoalteromonas	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0.000779532592257682
LC215079.1.1504	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophales	g__Omnitrophales	NA	0.00160187098531084	0	0.00338463881673027	0	0	0.00108235650658614	0	0	0.00101267873779722	0	0.00338650140539808	0	0.00876851130163679	0.0155906518451536
GU723692.1.1605	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Caloramatoraceae	g__Caloramator	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0.00116596320220134	0	0.00155906518451536
AB694453.1.1532	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangia	f__Polyangia	g__Polyangia	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
GU940998.1.1355	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__SAR11_clade	f__Clade_I	g__Clade_I	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
HM340555.1.1302	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylopilaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0.00101267873779722	0.000970920918491189	0	0	0	0
